3,4044
4,1976
5,1082
6,720
7,507
8,341
9,239
10,198
11,147
12,100
13,92
14,67
15,59
16,47
17,41
18,29
19,38
20,20
21,21
22,12
23,14
24,17
25,19
26,21
27,6
28,12
29,12
30,10
31,8
32,4
33,2
34,4
35,8
36,3
37,3
38,7
39,2
40,3
41,2
42,3
43,2
44,1
45,2
46,2
48,3
49,4
50,1
51,4
53,2
54,2
55,2
56,2
58,1
59,1
60,2
61,2
62,1
63,1
65,1
66,1
67,1
68,1
70,2
71,1
76,1
78,1
79,1
80,1
82,1
86,1
90,1
95,1
104,1
107,3
111,1
122,1
137,1
153,1
162,1
198,1
207,1
307,1
329,1
438,1
